preprocessed_text,length,word_count,sentence_count,unique_words_count,average_word_length,target
done internet connect v slow cant send tri later first thing tomo,65,12,1,12,5.416666666666667,0
mathew tait edward anderson,27,4,1,4,6.75,0
yeah sure thing mate haunt got stuff sort im go sound anyway promot hex by way dont know number joke,100,20,1,20,5.0,0
need lar go engin co si art today ,34,8,1,8,4.25,0
thank honey still heard anyth leav bit longer crowd tri later great advic thank hope cardiff still,98,17,1,15,5.764705882352941,0
want new nokia i colour phone deliv tomorrow free minut mobil free text free camcord repli call ,96,17,1,15,5.647058823529412,1
im snowboard trip wonder plan get everyon togeth befor go meet greet kind affair cheer,86,15,1,15,5.733333333333333,0
si watch live ,14,3,1,3,4.666666666666667,0
see christmassi,15,2,1,2,7.5,0
k readi lt gt,13,4,1,4,3.25,0
new year plan,13,3,1,3,4.333333333333333,0
recpt order rington order process ,34,5,1,4,6.8,1
baaaaaaaab wake miss crave need,31,5,1,5,6.2,0
got messag ignor ye shop,24,5,1,5,4.8,0
dear mood cant drive brother drive,34,6,1,5,5.666666666666667,0
dad get back,12,3,1,3,4.0,0
tell shola pleas go colleg medicin visit academ depart tell academ secretari current situat ask transfer ask someon check sagamu thing lautech vital complet medic educ nigeria less expens much less expens unless get citizen rate new zealand,240,38,1,33,6.315789473684211,0
ye finish watch day live love,29,6,1,6,4.833333333333333,0
juz go googl n search qet ,26,6,1,6,4.333333333333333,0
mani time lose best one bcoz,28,6,1,6,4.666666666666667,0
good friend care close friend understand true friend stay forev beyond word beyond time gud ni,94,16,1,13,5.875,0
get back home,13,3,1,3,4.333333333333333,0
sorri call later lt gt min,26,6,1,6,4.333333333333333,0
dun need use dial juz open da browser n surf ,45,10,1,10,4.5,0
one regist subscrib u enter draw gb gift voucher repli enter unsubscrib text stop,81,14,1,13,5.785714285714286,1
awesom plan get time like lt gt text detail wee bit,51,11,1,11,4.636363636363637,0
take care sleep wellyou need learn chang lifey need get convinc thati wait convers usget convinc timeyour famili mani sensesrespect overemphasiseor u role life,159,24,1,22,6.625,0
chanc win free bluetooth headset simpli repli back adp ,55,9,1,9,6.111111111111111,1
also didnt get na hi hi hi hi hi,32,9,1,5,3.5555555555555554,0
ya cant display intern sub got ta extract,41,8,1,8,5.125,0
said anyth wrong sorri de,25,5,1,5,5.0,0
stupid say challeng godyou dont think write instead respond im,62,10,1,10,6.2,0
yeah abl text readi meet,24,5,1,5,4.8,0
v skint fanci bevieswaz gona go meet othr spoon jst bin watchng planet earth sofa v comfey dont make hav gd night,113,22,1,21,5.136363636363637,0
say quit leasttim day wud take much notic nah mind gon na see want come taunton tonight u tell,94,19,1,19,4.947368421052632,0
get free call,13,3,1,3,4.333333333333333,0
littl darl far week need coffe run tomo believ time week alreadi ,65,12,1,11,5.416666666666667,0
still west coast haiz take forev come back ,43,8,1,8,5.375,0
mmm fuck merri christma,23,4,1,4,5.75,0
alright thank advic enjoy night ama tri get sleep ,50,9,1,9,5.555555555555555,0
updat face book statu frequent,30,5,1,5,6.0,0
saw messageit k da,18,4,1,4,4.5,0
someth u ate,12,3,1,3,4.0,0
bank say money,14,3,1,3,4.666666666666667,0
aiyar dun disturb u liao thk u lot aft ur cupboard come ,56,12,1,11,4.666666666666667,0
hey r watch movi tonight prob b home earli ,43,9,1,9,4.777777777777778,0
yar lor u noe u use dat rout,28,8,1,7,3.5,0
mro come gym machan goodnight,29,5,1,5,5.8,0
dont think need yellow card uk travel ask someon gone lt gt buck,64,13,1,13,4.923076923076923,0
u look da lib got stuff havent finish yet,41,9,1,9,4.555555555555555,0
sound great im go sleep good night,34,7,1,7,4.857142857142857,0
b floppi b snappi happi gay chat servic photo upload call pmin stop text call ,78,15,1,13,5.2,1
come u got noth,15,4,1,4,3.75,0
noth ever easi look reason take risk life love,46,9,1,9,5.111111111111111,0
want grasp pretti booti,23,4,1,4,5.75,0
got tea sure flavour,20,4,1,4,5.0,0
go orchard lareadi reach soon u reach,37,7,1,6,5.285714285714286,0
dear deni word pleas,20,4,1,4,5.0,0
know old dom told yesterday name roger got touch last night want meet today pm,78,15,1,15,5.2,0
come back tampa ffffuuuuuuu,27,4,1,4,6.75,0
 celebr bday els,16,3,1,3,5.333333333333333,0
merri christma u anni,21,4,1,4,5.25,0
pleas tell special stock talk,29,5,1,5,5.8,0
sent like,9,2,1,2,4.5,0
awesom minut,12,2,1,2,6.0,0
problem walk around julianaland oblivi go around say thing constantli go one ear go whatev want know upset listen tell go upset want surpris mad ,145,25,1,19,5.8,0
told everyth stop dont let get dehydr,37,7,1,7,5.285714285714286,0
guess lt gt min,15,4,1,4,3.75,0
home ard wat time u reach,25,6,1,6,4.166666666666667,0
want mapquest someth look usf dogwood drive ,44,7,1,7,6.285714285714286,0
aight plan come later tonight,29,5,1,5,5.8,0
die accident delet e msg suppos put e sim archiv haiz sad ,58,12,1,11,4.833333333333333,0
welcom ukmobiled msg free give free call futur mg bill p daili cancel send go stop ,83,16,1,15,5.1875,1
wish great day moji told offer alway speechless offer easili go great length behalf stun exam next friday keep touch sorri,122,21,1,19,5.809523809523809,0
thank repli today ur visa come r u still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha,131,26,1,26,5.038461538461538,0
sorri flake last night shit serious goin roommat tonight,56,9,1,9,6.222222222222222,0
said look pretti wif long hair wat thk cut quit short leh,57,12,1,12,4.75,0
cheer callin babesozi culdnt talkbut wannatel u detail later wenwecan chat properli x ,86,13,1,13,6.615384615384615,0
hey u still gym,15,4,1,4,3.75,0
much better thank lol,21,4,1,4,5.25,0
noth smsing u n xy lor sorri lor da guy neva c u person sort know u lor u wan meet xy ask bring u along next meet,113,28,1,20,4.035714285714286,0
lem know swing pick free basic time semest,42,8,1,8,5.25,0
wa u effici gee thanx ,22,5,1,5,4.4,0
 receiv mobil content enjoy,27,4,1,4,6.75,1
abl sleep,9,2,1,2,4.5,0
want explicit sex sec ring cost pmin,36,7,1,7,5.142857142857143,1
meet soon princess ttyl,23,4,1,4,5.75,0
pick pm go taunton still want come,34,7,1,7,4.857142857142857,0
oh outsid player allow play know,32,6,1,6,5.333333333333333,0
anyth lor,9,2,1,2,4.5,0
erutupalam thandiyachu,22,2,1,2,11.0,0
cant u tri new invent fli joke,30,7,1,7,4.285714285714286,0
 ful song lyric ,16,3,1,3,5.333333333333333,0
u reckon need arrang transport u thank,38,7,1,6,5.428571428571429,0
true lov n care wil nevr go unrecogn though somon often make mistak valu definitli undrstnd start miss,102,18,1,18,5.666666666666667,0
shop eh ger toke abt syd leh haha,33,8,1,8,4.125,0
stand,5,1,1,1,5.0,0
good weekend,12,2,1,2,6.0,0
miss call miss call khelat kintu opponent miss call dhort lage that rule one great phone receiv qualiti win,107,19,1,15,5.631578947368421,0
call get chanc plz lt ,22,5,1,5,4.4,0
new deu ex game comin earli next yr,35,8,1,8,4.375,0
comput fri essenti part keep spare fuck idiot roommat looovvv leav thing run full lt gt ,88,16,1,16,5.5,0
friend studi warwick plan go shop concert tmw may cancel hav seen age yeah get togeth sometim,93,17,1,17,5.470588235294118,0
probabl coupl hour top,22,4,1,4,5.5,0
lol grin babe thank think,25,5,1,5,5.0,0
man bu slow think gon na get,28,7,1,7,4.0,0
hope text meet smile let text give reason smile beauti day,58,11,1,9,5.2727272727272725,0
case wake wonder forgot take care someth grandma today done parad,65,11,1,11,5.909090909090909,0
latest nokia mobil ipod mp player proze guarante repli win norcorp ltdmtmsgrcvd,79,12,1,12,6.583333333333333,1
sm servic inclus text credit pl goto login qxj unsubscrib stop extra charg help comuk cm ae,91,17,1,17,5.352941176470588,1
nvm take ur time,16,4,1,4,4.0,0
wat da decis,12,3,1,3,4.0,0
wot u bitch,11,3,1,3,3.6666666666666665,0
told hr want post chennai work,30,6,1,6,5.0,0
mobil club choos top qualiti item mobil cfcaa,45,8,1,7,5.625,1
guy leav,8,2,1,2,4.0,0
neva grumbl sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei got lot work ar,101,22,1,18,4.590909090909091,0
abl anyth,9,2,1,2,4.5,0
 takin linear algebra today,27,4,1,4,6.75,0
weekend fine excus much decor,29,5,1,5,5.8,0
sorri miss babe late slept hope enjoy drive lesson boytoy miss teas kiss,72,13,1,12,5.538461538461538,0
project pa come,15,3,1,3,5.0,0
money wine number wot next,26,5,1,5,5.2,1
sure whenev show fuck gt,24,5,1,5,4.8,0
random saw old roomat campu graduat,35,6,1,6,5.833333333333333,0
men alway need beauti intellig care love adjust cooper wife law allow one wife ,79,14,1,13,5.642857142857143,0
suck got plan yo valentin yo valentin,37,7,1,5,5.285714285714286,0
got part nottingham hr mile good thing love man much mph hey ho,63,13,1,13,4.846153846153846,0
think one say clearli ok leav need ask go come,46,10,1,10,4.6,0
hi good mornin thanku wish u ,29,6,1,6,4.833333333333333,0
u want meet morro,17,4,1,4,4.25,0
actual decid hungri left yet v,30,6,1,6,5.0,0
sent part ,10,2,1,2,5.0,0
co shop wif darren ju n call ask wat present wan lor start guess wif n final guess darren lor,93,20,1,15,4.65,0
want cock hubbi away need real man satisfi txt wife string action txt stop end txt rec ea otbox la ws,101,21,1,19,4.809523809523809,1
understand loss gain work school,32,5,1,5,6.4,0
u miss u havent much bit bore holiday want go bak colleg sad isnt xx,68,15,1,14,4.533333333333333,0
hiya probabl come home weekend next,35,6,1,6,5.833333333333333,0
forget though love walk besid watch keep heart warm,51,9,1,9,5.666666666666667,0
wish thing differ wonder abl show much valu pl continu brisk walk drug without askin pleas find thing laugh love dearli,119,21,1,20,5.666666666666667,0
ok day make dinner tonit invit,30,6,1,6,5.0,0
gr new servic live sex video chat mob see sexiest dirtiest girl live ur phone detail text horni cancel send stop ,113,21,1,20,5.380952380952381,1
money steve mate,16,3,1,3,5.333333333333333,0
im late tellmiss im way,23,5,1,4,4.6,0
normal use drink water daili,28,5,1,5,5.6,0
dare ask luck sort car,22,5,1,5,4.4,0
parti place usf charg contribut way greatli appreci yeah got room one,69,12,1,12,5.75,0
urgh coach hot smell chip fat thank especi duvet predict text word,66,12,1,12,5.5,0
hiya last night naughti bought cloth littl readi shop tho kind time wan na meet,79,15,1,15,5.266666666666667,0
freemsg hi babi wow got new cam mobi wan na c hot pic fanci chat im win utxt rpli chat hlp msgp rcv,99,23,1,22,4.304347826086956,1
tri reach without success,25,4,1,4,6.25,0
derek done class,16,3,1,3,5.333333333333333,0
never lei v lazi got wat dat day send da url cant work one ,59,14,1,14,4.214285714285714,0
never tri alon take weight tear come ur heart fall ur eye alway rememb stupid friend share bslvyl,97,18,1,17,5.388888888888889,0
hey mate spoke mag peopl were deliv end month deliv th sept talk later,70,14,1,13,5.0,0
haha friend tyler liter ask could get dubsack,45,8,1,8,5.625,0
hey u fanci meetin cha hav lil beverag txt ring meet lr quit tire got vpist love pete x x x ,92,21,1,19,4.380952380952381,0
great safe trip dont panic surrend,34,6,1,6,5.666666666666667,0
symptom u love u like listen song u get stop u see name belov u get angri ,74,17,1,12,4.352941176470588,0
sun ah thk mayb dun anythin thk book e lesson e pilat orchard mrt u noe hor ,76,17,1,15,4.470588235294118,0
tri someth dear read someth exam,32,6,1,5,5.333333333333333,0
gettin rdi ship comp,20,4,1,4,5.0,0
hospit da return home even,26,5,1,5,5.2,0
piss talk someon realis u point read backward,45,8,1,8,5.625,0
think da wil,12,3,1,3,4.0,0
awak oh,7,2,1,2,3.5,0
good afternoon boytoy goe walk day get polic abstract still wake miss babe,74,13,1,13,5.6923076923076925,0
much u tri get,14,4,1,4,3.5,0
come around lt decim gt pm vikki otsid nw il come tht time,58,13,1,12,4.461538461538462,0
tell address,12,2,1,2,6.0,0
buy blackberri bold torch buy new use let know plu say buy lt gt g wifi ipad say lt gt g,88,21,1,15,4.190476190476191,0
togeth thinkin,14,2,1,2,7.0,0
hiya how go sunni africa hope u r avin good time give big old silver back big kiss,82,18,1,17,4.555555555555555,0
time come tomorrow,18,3,1,3,6.0,0
wan na laugh tri chitchat mobil logon txting word chat send cm po box london wa zf pmsg rcvd,92,19,1,19,4.842105263157895,1
cha quiteamuz thatscool babe,28,4,1,4,7.0,0
omg u know ate,14,4,1,4,3.5,0
urgent nd attempt contact u u call b t csbcmwcnxxcallcostppmmobilesvari max ,76,11,1,10,6.909090909090909,1
,0,0,0,0,,0
directli behind abt row behind ,31,5,1,4,6.2,0
congratul ur award cd voucher gift guarante free entri wkli draw txt music ,75,13,1,13,5.769230769230769,1
contract mobil mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record,108,18,1,17,6.0,1
urgent call landlin complimentari ibiza holiday cash await collect sae cs po box sk wp ppm ,91,16,1,16,5.6875,1
plan yet,8,2,1,2,4.0,0
hi engag fixd lt gt th next month know realli shock bt hmm njan vilikkam ws al sudn,83,18,1,18,4.611111111111111,0
cours math one day one chapter one month finish,47,9,1,7,5.222222222222222,0
wow think common take back ur freak unless u chop,49,10,1,10,4.9,0
noooooooo pleas last thing need stress life fair,48,8,1,8,6.0,0
u secret admir look make contact ufind r reveal think ur specialcal stopsmsppm,78,13,1,13,6.0,1
see swing bit got thing take care firsg,39,8,1,8,4.875,0
want wish happi new year want talk legal advic gari split person make trip ptbo hope everyth good babe love ya,110,21,1,20,5.238095238095238,0
finish work yet someth,22,4,1,4,5.5,0
right wasnt phone someon number like,36,6,1,6,6.0,0
ok wun b angri msg u aft come home tonight,42,10,1,10,4.2,0
good time nice someth bit differ weekend chang see ya soon,58,11,1,11,5.2727272727272725,0
yo sorri shower sup,19,4,1,4,4.75,0
carlo pick swing usf littl bit,30,6,1,6,5.0,0
full heat pa appli oil pa,25,6,1,5,4.166666666666667,0
stuck da middl da row da right hand side da lt ,47,11,1,8,4.2727272727272725,0
laid airtel line rest,21,4,1,4,5.25,0
hi u decid wot get bday ill prob ju get voucher frm virgin sumf,63,14,1,13,4.5,0
freemsg txt call claim reward hour talk time use phone subscribegbpmnth inc hr stop txtstop,91,15,1,15,6.066666666666666,1
hey j r u feel better,21,6,1,6,3.5,0
plan stay night prolli back til late,36,7,1,7,5.142857142857143,0
thanx puttin da fone,20,4,1,4,5.0,0
need th campu atm could pick hour two,37,8,1,8,4.625,0
oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scare hiphop open cant catch ,97,20,1,20,4.85,0
run manag minut need oxygen might resort roller option,54,9,1,9,6.0,0
live next lt gt min,19,5,1,5,3.8,0
de ask like,11,3,1,3,3.6666666666666665,0
glad talk,9,2,1,2,4.5,0
wat time finish,15,3,1,3,5.0,0
sorri da gone mad mani pend work,32,7,1,7,4.571428571428571,0
much got clean,14,3,1,3,4.666666666666667,0
how favourit person today r u workin hard could sleep last nite nearli rang u ,78,15,1,14,5.2,0
sunshin quiz win super soni dvd record cannam capit australia text mquiz b,74,13,1,13,5.6923076923076925,1
 call dad oredi ,16,3,1,3,5.333333333333333,0
good think could send pix would love see top bottom ,52,10,1,10,5.2,0
nvm go wear sport shoe anyway go late leh,41,9,1,8,4.555555555555555,0
sorri call later meet,21,4,1,4,5.25,0
long fuckin showr,17,3,1,3,5.666666666666667,0
receiv understood n act upon,28,5,1,5,5.6,0
final came fix ceil,19,4,1,4,4.75,0
u need presnt alway bcz u cant mi love jeevithathil irulina neekunna prakasamanu sneham prakasam ennal prabha nothat mn prabha islov got dont mi ,145,24,1,21,6.041666666666667,0
ju finish blow hair u finish dinner alreadi,43,8,1,7,5.375,0
bu love,7,2,1,2,3.5,0
lol knew saw dollar store,25,5,1,5,5.0,0
today voda number end select receiv reward match pleas call quot claim code standard rate appli,95,16,1,16,5.9375,1
saturday sunday holiday difficult,33,4,1,4,8.25,0
everybodi fun even miss,23,4,1,4,5.75,0
got hella ga money want go grand natur adventur galileo littl bit,65,12,1,12,5.416666666666667,0
oh wow that gay firmwar updat help,34,7,1,7,4.857142857142857,0
move morphin,12,2,1,2,6.0,0
come din c yup cut hair ,24,6,1,6,4.0,0
k k pa lunch aha,16,5,1,4,3.2,0
captain vijaykanth comedi captain tv drunken,44,6,1,5,7.333333333333333,0
cours guess god got hold right,30,6,1,6,5.0,0
hide anythi keep distanc,24,4,1,4,6.0,0
havent,6,1,1,1,6.0,0
